ID,PID,Hours,Amount,Phase Bill Count,DeliveryMethod,Status,Division,Unit,Sponsor,Phase,ActualDuration,ProjectDuration,PlanningDuration,DesignDuration,ProcurementDuration,ConstructionDuration,CloseOutDuration,Monthly FTE
PV467THEA-Procurement,PV467THEA,471.7,68154.02000000002,66,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,10.71,1597.0,328.0,653.0,332.0,284.0,180.0,0.31
PV467THEA-Construction,PV467THEA,1781.25,263611.8900000001,121,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,9.16,1597.0,328.0,653.0,332.0,284.0,180.0,1.39
PV467THEA-Closeout,PV467THEA,3412.0,503454.6699999998,201,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,33.16,1597.0,328.0,653.0,332.0,284.0,180.0,0.73
LBC10BHHC-Initiation,LBC10BHHC,267.75,35913.340000000004,20,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,11.04,903.0,310.0,304.0,94.0,195.0,180.0,0.17
LBC10LDHC-Initiation,LBC10LDHC,94.0,12608.920000000002,30,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,12.23,2977.0,379.0,238.0,406.0,279.0,1675.0,0.05
LBC10LDHC-Design,LBC10LDHC,99.5,13346.349999999997,21,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,7.68,2977.0,379.0,238.0,406.0,279.0,1675.0,0.09
LBC10LDHC-Procurement,LBC10LDHC,286.0,41171.68999999999,50,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Procurement,13.1,2977.0,379.0,238.0,406.0,279.0,1675.0,0.16
LBC10LDHC-Construction,LBC10LDHC,170.0,24568.4,34,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Construction,9.0,2977.0,379.0,238.0,406.0,279.0,1675.0,0.13
LBC10LDHC-Closeout,LBC10LDHC,1777.0,262060.4399999998,230,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Closeout,54.03,2977.0,379.0,238.0,406.0,279.0,1675.0,0.23
PV467-STG-Initiation,PV467-STG,155.0,22329.869999999995,26,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,8.13,1866.0,252.0,563.0,264.0,105.0,682.0,0.14
PV467-STG-Design,PV467-STG,1592.1666666666665,236002.48000000004,181,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,18.16,1866.0,252.0,563.0,264.0,105.0,682.0,0.63
PV467-STG-Procurement,PV467-STG,770.2833333333333,112854.54000000001,79,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,8.52,1866.0,252.0,563.0,264.0,105.0,682.0,0.65
PV467-STG-Construction,PV467-STG,954.75,138076.05,58,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,3.39,1866.0,252.0,563.0,264.0,105.0,682.0,2.01
PV467-STG-Closeout,PV467-STG,1759.75,259111.60000000003,239,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,22.0,1866.0,252.0,563.0,264.0,105.0,682.0,0.57
LBC10NUHC-Initiation,LBC10NUHC,123.0,16851.389999999996,34,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,36.58,6409.0,1171.0,3111.0,840.0,1106.0,181.0,0.02
LBC10NUHC-Design,LBC10NUHC,1235.9333333333334,191121.34999999998,266,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,68.54,6409.0,1171.0,3111.0,840.0,1106.0,181.0,0.13
LNCA10EPH-Initiation,LNCA10EPH,43.5,5834.660000000001,7,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,12.77,3289.0,396.0,237.0,694.0,582.0,1380.0,0.02
LNCA10EPH-Design,LNCA10EPH,262.25,37758.78999999999,26,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,7.65,3289.0,396.0,237.0,694.0,582.0,1380.0,0.24
LNCA10EPH-Procurement,LNCA10EPH,287.81666666666666,41615.24000000001,82,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,22.39,3289.0,396.0,237.0,694.0,582.0,1380.0,0.09
LNCA10EPH-Construction,LNCA10EPH,416.75,61553.98000000001,64,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,18.77,3289.0,396.0,237.0,694.0,582.0,1380.0,0.16
LNCA10EPH-Closeout,LNCA10EPH,547.0,79577.56,20,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,5.52,3289.0,396.0,237.0,694.0,582.0,1380.0,0.71
PV272PATH-Initiation,PV272PATH,290.5,38964.88999999999,46,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,11.94,3103.0,370.0,870.0,285.0,584.0,994.0,0.17
PV272PATH-Design,PV272PATH,2537.7,359078.9099999998,189,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,28.06,3103.0,370.0,870.0,285.0,584.0,994.0,0.65
PV272PATH-Procurement,PV272PATH,472.0,68706.15999999997,33,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,9.19,3103.0,370.0,870.0,285.0,584.0,994.0,0.37
PV272PATH-Construction,PV272PATH,2155.5,317398.29999999993,140,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,18.84,3103.0,370.0,870.0,285.0,584.0,994.0,0.82
PV272PATH-Closeout,PV272PATH,264.0,39702.90000000001,44,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,32.06,3103.0,370.0,870.0,285.0,584.0,994.0,0.06
PV467LIN-Initiation,PV467LIN,77.75,10428.66,23,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,12.13,3312.0,376.0,653.0,949.0,485.0,849.0,0.05
PV467LIN-Design,PV467LIN,2089.55,288848.4500000001,213,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,21.06,3312.0,376.0,653.0,949.0,485.0,849.0,0.71
PV467LIN-Procurement,PV467LIN,936.2166666666667,137519.88000000003,156,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,30.61,3312.0,376.0,653.0,949.0,485.0,849.0,0.22
PV467LIN-Construction,PV467LIN,3120.0,453208.42999999993,180,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,15.67,3312.0,376.0,653.0,949.0,485.0,849.0,1.42
PV467LIN-Closeout,PV467LIN,4206.25,640404.92,195,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,27.36,3312.0,376.0,653.0,949.0,485.0,849.0,1.1
LNCA10YRK-Initiation,LNCA10YRK,559.5,75046.38,38,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,12.87,3494.0,399.0,217.0,406.0,488.0,1984.0,0.31
LNCA10YRK-Design,LNCA10YRK,927.0,124338.73000000003,35,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,7.0,3494.0,399.0,217.0,406.0,488.0,1984.0,0.95
LNCA10YRK-Procurement,LNCA10YRK,451.5,65000.41000000001,54,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,13.1,3494.0,399.0,217.0,406.0,488.0,1984.0,0.25
LNCA10YRK-Construction,LNCA10YRK,333.75,48641.999999999985,93,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,15.74,3494.0,399.0,217.0,406.0,488.0,1984.0,0.15
LNCA10YRK-Closeout,LNCA10YRK,118.25,18026.029999999995,32,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,5.52,3494.0,399.0,217.0,406.0,488.0,1984.0,0.15
LNCA10115-Initiation,LNCA10115,5269.083333333334,804524.4399999998,611,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,99.35,1210.0,610.0,181.0,202.0,217.0,180.0,0.38
PVN463ABC-Initiation,PVN463ABC,67.0,8986.76,9,1.AllInHouse,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,2.45,2321.0,76.0,521.0,963.0,761.0,180.0,0.2
PVN463ABC-Design,PVN463ABC,2022.25,271648.5000000001,158,1.AllInHouse,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,16.81,2321.0,76.0,521.0,963.0,761.0,180.0,0.86
PVN463ABC-Procurement,PVN463ABC,1047.7500000000002,151273.36000000007,139,1.AllInHouse,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,45.08,2321.0,76.0,521.0,963.0,761.0,180.0,0.17
LQD122-R-Initiation,LQD122-R,386.75,52002.91999999999,65,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Initiation,28.06,626.0,,,,219.0,180.0,0.1
LQD122-R-Construction,LQD122-R,510.6666666666667,71314.56000000001,74,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Construction,7.06,626.0,,,,219.0,180.0,0.52
LQD122-R-Closeout,LQD122-R,277.75,39990.47000000001,36,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Closeout,5.52,626.0,,,,219.0,180.0,0.36
LNCA10AGL-Initiation,LNCA10AGL,364.25,49344.63000000002,64,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,24.45,4507.0,1233.0,1920.0,371.0,368.0,615.0,0.11
LNCA10AGL-Design,LNCA10AGL,2928.583333333333,438156.30999999994,503,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,77.48,4507.0,1233.0,1920.0,371.0,368.0,615.0,0.27
LNCA10AGL-Procurement,LNCA10AGL,238.5,38194.66999999999,63,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,3.22,4507.0,1233.0,1920.0,371.0,368.0,615.0,0.53
LNCA10JMB-Initiation,LNCA10JMB,240.5,32258.41,41,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,7.74,4838.0,117.0,2836.0,483.0,806.0,596.0,0.22
LNCA10JMB-Design,LNCA10JMB,5060.083333333333,738460.7400000002,728,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,87.55,4838.0,117.0,2836.0,483.0,806.0,596.0,0.41
LNCA10JMB-Procurement,LNCA10JMB,716.75,119999.80999999998,135,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,9.66,4838.0,117.0,2836.0,483.0,806.0,596.0,0.53
PV467-CRG-Initiation,PV467-CRG,161.5,21662.000000000004,29,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,12.58,3934.0,390.0,1380.0,511.0,1134.0,519.0,0.09
PV467-CRG-Design,PV467-CRG,4456.0,636273.0500000003,417,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,44.52,3934.0,390.0,1380.0,511.0,1134.0,519.0,0.71
PV467-CRG-Procurement,PV467-CRG,2215.3166666666666,321823.36999999976,186,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,23.93,3934.0,390.0,1380.0,511.0,1134.0,519.0,0.66
PV467-CRG-Construction,PV467-CRG,7999.333333333333,1238404.6799999978,467,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,29.14,3934.0,390.0,1380.0,511.0,1134.0,519.0,1.96
LBC10CDHC-Initiation,LBC10CDHC,109.0,14620.179999999997,23,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,11.29,2791.0,350.0,263.0,1587.0,591.0,180.0,0.07
LBC10CDHC-Design,LBC10CDHC,25.0,3422.22,5,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,8.48,2791.0,350.0,263.0,1587.0,591.0,180.0,0.02
LBC10CDHC-Procurement,LBC10CDHC,1570.9666666666667,230850.4500000003,328,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Procurement,86.47,2791.0,350.0,263.0,1587.0,591.0,180.0,0.13
PV467BPHL-Initiation,PV467BPHL,1701.4166666666665,234971.9899999999,191,1.AllInHouse,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,45.54,1912.0,,,,391.0,180.0,0.27
PO79-JOC-Procurement,PO79-JOC,5.0,670.65,1,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,POLICE,Police,Procurement,6.74,1093.0,29.0,343.0,209.0,512.0,180.0,0.01
PO79-JOC-Construction,PO79-JOC,3847.583333333333,516076.9499999999,209,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,POLICE,Police,Construction,16.52,1093.0,29.0,343.0,209.0,512.0,180.0,1.66
PO79-JOC-Closeout,PO79-JOC,435.25,61340.09000000001,34,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,POLICE,Police,Closeout,5.52,1093.0,29.0,343.0,209.0,512.0,180.0,0.56
HH115AUBU-Initiation,HH115AUBU,1402.5,205959.24000000002,202,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,HEALTH,Homeless Services,Initiation,22.54,1446.0,180.0,399.0,199.0,668.0,180.0,0.44
LQQ122EE2-Initiation,LQQ122EE2,611.0,81953.76,72,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Initiation,9.23,3941.0,286.0,1722.0,392.0,968.0,573.0,0.47
LQQ122EE2-Design,LQQ122EE2,4252.75,606773.7099999998,563,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Design,55.55,3941.0,286.0,1722.0,392.0,968.0,573.0,0.55
LQQ122EE2-Procurement,LQQ122EE2,921.75,136270.36000000007,154,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Procurement,12.67,3941.0,286.0,1722.0,392.0,968.0,573.0,0.52
LQQ122EE2-Construction,LQQ122EE2,5689.383333333333,880659.1700000003,561,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Construction,25.76,3941.0,286.0,1722.0,392.0,968.0,573.0,1.58
LNCA10THL-Initiation,LNCA10THL,35.0,4970.35,3,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,23.46,854.0,341.0,171.0,101.0,241.0,180.0,0.01
HH112PHVT-Initiation,HH112PHVT,51.0,6840.620000000001,14,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,HEALTH,Homeless Services,Initiation,8.52,1246.0,264.0,277.0,181.0,524.0,180.0,0.04
HH112PHVT-Design,HH112PHVT,374.25,50198.030000000006,69,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,HEALTH,Homeless Services,Design,8.94,1246.0,264.0,277.0,181.0,524.0,180.0,0.3
HH112PHVT-Procurement,HH112PHVT,356.25,50588.78999999999,52,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,HEALTH,Homeless Services,Procurement,5.84,1246.0,264.0,277.0,181.0,524.0,180.0,0.44
HH112PHVT-Construction,HH112PHVT,557.0833333333333,80392.40999999999,139,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,HEALTH,Homeless Services,Construction,16.9,1246.0,264.0,277.0,181.0,524.0,180.0,0.24
HH112PHVT-Closeout,HH112PHVT,203.25,29403.389999999996,42,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,HEALTH,Homeless Services,Closeout,5.52,1246.0,264.0,277.0,181.0,524.0,180.0,0.26
LNRA10STG-Initiation,LNRA10STG,67.25,9049.789999999997,9,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,27.32,3718.0,847.0,294.0,637.0,448.0,1492.0,0.02
LNRA10STG-Design,LNRA10STG,241.25,34856.41,21,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,9.48,3718.0,847.0,294.0,637.0,448.0,1492.0,0.18
LNRA10STG-Procurement,LNRA10STG,506.0,75230.51999999997,60,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,20.55,3718.0,847.0,294.0,637.0,448.0,1492.0,0.18
LNRA10STG-Construction,LNRA10STG,1354.0,196404.37999999995,92,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,14.13,3718.0,847.0,294.0,637.0,448.0,1492.0,0.68
LNRA10STG-Closeout,LNRA10STG,411.25,59828.65000000001,39,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,5.52,3718.0,847.0,294.0,637.0,448.0,1492.0,0.53
HL82GRPRS-Design,HL82GRPRS,8.0,1073.04,3,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,HEALTH,Health,Design,13.26,1594.0,483.0,411.0,203.0,497.0,180.0,0.0
HL82GRPRS-Procurement,HL82GRPRS,602.75,80846.87,63,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,HEALTH,Health,Procurement,6.55,1594.0,483.0,411.0,203.0,497.0,180.0,0.66
HL82GRPRS-Construction,HL82GRPRS,2615.5,368058.3399999998,254,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,HEALTH,Health,Construction,16.06,1594.0,483.0,411.0,203.0,497.0,180.0,1.16
HL82GRPRS-Closeout,HL82GRPRS,469.91666666666663,67856.09,77,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,HEALTH,Health,Closeout,5.52,1594.0,483.0,411.0,203.0,497.0,180.0,0.61
LNCA10CPT-Design,LNCA10CPT,158.5,21259.61,12,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,4.14,739.0,103.0,438.0,107.0,91.0,180.0,0.27
JJ1HOGATE-Initiation,JJ1HOGATE,62.5,8383.13,10,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,COURTS,Juvenile Justice,Initiation,12.52,1592.0,388.0,440.0,160.0,604.0,180.0,0.04
JJ1HOGATE-Design,JJ1HOGATE,364.51666666666665,50670.74000000004,87,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,COURTS,Juvenile Justice,Design,14.19,1592.0,388.0,440.0,160.0,604.0,180.0,0.18
JJ1HOGATE-Procurement,JJ1HOGATE,39.0,5615.219999999998,12,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,COURTS,Juvenile Justice,Procurement,5.16,1592.0,388.0,440.0,160.0,604.0,180.0,0.05
JJ1HOGATE-Construction,JJ1HOGATE,232.25,33547.76,34,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,COURTS,Juvenile Justice,Construction,19.48,1592.0,388.0,440.0,160.0,604.0,180.0,0.09
HWXWYTHE-Initiation,HWXWYTHE,767.25,103999.63000000006,112,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,Transportation,Initiation,47.38,855.0,,,,346.0,180.0,0.12
HWXWYTHE-Construction,HWXWYTHE,776.1833333333334,111754.97999999998,82,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,Transportation,Construction,11.1,855.0,,,,346.0,180.0,0.5
HWXWYTHE-Closeout,HWXWYTHE,283.25,40935.290000000015,33,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,Transportation,Closeout,5.06,855.0,,,,346.0,180.0,0.4
PV525HVAC-Initiation,PV525HVAC,40.0,5365.2,13,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,18.71,1584.0,580.0,538.0,255.0,211.0,180.0,0.02
PV525HVAC-Design,PV525HVAC,1193.5,165014.14,102,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,17.35,1584.0,580.0,538.0,255.0,211.0,180.0,0.49
PV525HVAC-Procurement,PV525HVAC,296.75,42827.99,27,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,6.44,1584.0,580.0,538.0,255.0,211.0,180.0,0.33
RCYOUTH-Construction,RCYOUTH,3.0,402.39,1,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Construction,3.29,396.0,128.0,60.0,106.0,102.0,180.0,0.01
RCYOUTH-Closeout,RCYOUTH,171.0,22936.26,20,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Closeout,3.22,396.0,128.0,60.0,106.0,102.0,180.0,0.38
PW348-54-Initiation,PW348-54,18.0,2414.34,2,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,None,Initiation,0.71,1848.0,22.0,547.0,1.0,913.0,365.0,0.18
PW348-54-Design,PW348-54,383.41666666666663,53374.790000000015,44,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,None,Design,17.65,1848.0,22.0,547.0,1.0,913.0,365.0,0.16
PW348-54-Construction,PW348-54,1530.25,225724.76000000004,131,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,None,Construction,29.45,1848.0,22.0,547.0,1.0,913.0,365.0,0.37
PW348-54-Closeout,PW348-54,230.75,33395.15000000001,38,1.AllInHouse,Completed,PUBLIC BUILDINGS,TRANSPORTATION,None,Closeout,11.77,1848.0,22.0,547.0,1.0,913.0,365.0,0.14
LQD122-QW-Initiation,LQD122-QW,256.25,34370.83,19,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,EXECUTIVE,Libraries-QBPL,Initiation,5.0,3434.0,155.0,998.0,698.0,1492.0,91.0,0.37
LQD122-QW-Design,LQD122-QW,4172.15,591957.4700000003,290,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,EXECUTIVE,Libraries-QBPL,Design,32.19,3434.0,155.0,998.0,698.0,1492.0,91.0,0.93
LQD122-QW-Procurement,LQD122-QW,3875.7,574503.6499999998,317,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,EXECUTIVE,Libraries-QBPL,Procurement,22.52,3434.0,155.0,998.0,698.0,1492.0,91.0,1.23
LQD122-QW-Construction,LQD122-QW,26256.83333333333,3949473.079999992,1123,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,EXECUTIVE,Libraries-QBPL,Construction,43.24,3434.0,155.0,998.0,698.0,1492.0,91.0,4.34
PV180ARTL-Initiation,PV180ARTL,169.5,22764.62,28,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,10.55,2935.0,327.0,1915.0,151.0,542.0,180.0,0.11
PV180ARTL-Design,PV180ARTL,258.0,37150.35,48,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,14.26,2935.0,327.0,1915.0,151.0,542.0,180.0,0.13
LQD122GL2-Initiation,LQD122GL2,166.0,22265.61,25,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Initiation,20.06,4209.0,622.0,1921.0,318.0,617.0,731.0,0.06
LQD122GL2-Design,LQD122GL2,3465.5,526028.9200000003,468,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Design,61.97,4209.0,622.0,1921.0,318.0,617.0,731.0,0.4
LQD122GL2-Procurement,LQD122GL2,1126.45,158371.62000000005,123,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Procurement,10.26,4209.0,622.0,1921.0,318.0,617.0,731.0,0.78
LQD122GL2-Construction,LQD122GL2,1950.25,322997.1900000001,215,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Construction,8.28,4209.0,622.0,1921.0,318.0,617.0,731.0,1.68
PVLAMANEX-Initiation,PVLAMANEX,126.0,16900.38,3,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,12.32,1316.0,382.0,452.0,211.0,271.0,180.0,0.07
PVLAMANEX-Design,PVLAMANEX,594.25,84097.43000000004,61,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,14.13,1316.0,382.0,452.0,211.0,271.0,180.0,0.3
PVLAMANEX-Procurement,PVLAMANEX,52.0,7493.9800000000005,7,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,2.76,1316.0,382.0,452.0,211.0,271.0,180.0,0.13
HWQF2002T-Initiation,HWQF2002T,309.5,41513.24000000001,37,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,TRANSPORTATION,Transportation,Initiation,5.52,1555.0,561.0,346.0,143.0,505.0,180.0,0.4
LNCA10GRC-Initiation,LNCA10GRC,58.75,7880.19,17,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,8.1,3205.0,251.0,378.0,230.0,316.0,2030.0,0.05
LNCA10GRC-Design,LNCA10GRC,855.25,117955.48999999996,106,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,12.19,3205.0,251.0,378.0,230.0,316.0,2030.0,0.5
LNCA10GRC-Procurement,LNCA10GRC,269.0,38738.19,43,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,7.42,3205.0,251.0,378.0,230.0,316.0,2030.0,0.26
LNCA10GRC-Construction,LNCA10GRC,614.0,88735.28000000003,82,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,10.19,3205.0,251.0,378.0,230.0,316.0,2030.0,0.43
LNCA10GRC-Closeout,LNCA10GRC,67.5,9698.22,20,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,5.52,3205.0,251.0,378.0,230.0,316.0,2030.0,0.09
HL82BUSHD-Design,HL82BUSHD,14.0,1877.82,1,1.AllInHouse,Completed,PUBLIC BUILDINGS,HEALTH,Health,Design,1.1,776.0,30.0,34.0,40.0,672.0,180.0,0.09
